property_type,property,number_data_points,reference_value,mean_absolute_deviation,matched_ingredient_id,data_source
allergen,fish,1,0.0,0.0,1499,kafoodle_pantry
allergen,gluten,1,0.0,0.0,1499,kafoodle_pantry
allergen,gluten_barley,1,0.0,0.0,1499,kafoodle_pantry
allergen,gluten_oats,1,0.0,0.0,1499,kafoodle_pantry
allergen,gluten_rye,1,0.0,0.0,1499,kafoodle_pantry
allergen,gluten_wheat,1,0.0,0.0,1499,kafoodle_pantry
allergen,lupin,1,0.0,0.0,1499,kafoodle_pantry
allergen,milk,1,0.0,0.0,1499,kafoodle_pantry
allergen,molluscs,1,0.0,0.0,1499,kafoodle_pantry
allergen,mustard,1,0.0,0.0,1499,kafoodle_pantry
allergen,nuts,1,0.0,0.0,1499,kafoodle_pantry
allergen,nuts_almonds,1,0.0,0.0,1499,kafoodle_pantry
allergen,nuts_brazil,1,0.0,0.0,1499,kafoodle_pantry
allergen,nuts_cashews,1,0.0,0.0,1499,kafoodle_pantry
allergen,nuts_hazelnuts,1,0.0,0.0,1499,kafoodle_pantry
allergen,nuts_macadamia,1,0.0,0.0,1499,kafoodle_pantry
allergen,nuts_pecans,1,0.0,0.0,1499,kafoodle_pantry
allergen,nuts_pistachios,1,0.0,0.0,1499,kafoodle_pantry
allergen,nuts_walnuts,1,0.0,0.0,1499,kafoodle_pantry
allergen,peanuts,1,0.0,0.0,1499,kafoodle_pantry
allergen,sesame_seeds,1,0.0,0.0,1499,kafoodle_pantry
allergen,soya,1,0.0,0.0,1499,kafoodle_pantry
allergen,sulphur_dioxide,1,0.0,0.0,1499,kafoodle_pantry
allergen,celery,18,0.0,0.0,710,kafoodle_pantry
allergen,crustaceans,18,0.0,0.0,710,kafoodle_pantry
allergen,eggs,18,0.0,0.0,710,kafoodle_pantry
allergen,fish,18,0.0,0.0,710,kafoodle_pantry
allergen,gluten,18,0.0,0.0,710,kafoodle_pantry
allergen,gluten_barley,18,0.0,0.0,710,kafoodle_pantry
allergen,gluten_oats,18,0.0,0.0,710,kafoodle_pantry
allergen,gluten_rye,18,0.0,0.0,710,kafoodle_pantry
allergen,gluten_wheat,18,0.0,0.0,710,kafoodle_pantry
allergen,lupin,18,0.0,0.0,710,kafoodle_pantry
allergen,milk,18,0.0,0.0,710,kafoodle_pantry
allergen,molluscs,18,0.0,0.0,710,kafoodle_pantry
allergen,mustard,18,0.0,0.0,710,kafoodle_pantry
allergen,nuts,18,0.0,0.0,710,kafoodle_pantry
allergen,nuts_almonds,18,0.0,0.0,710,kafoodle_pantry
allergen,nuts_brazil,18,0.0,0.0,710,kafoodle_pantry
allergen,nuts_cashews,18,0.0,0.0,710,kafoodle_pantry
allergen,nuts_hazelnuts,18,0.0,0.0,710,kafoodle_pantry
allergen,nuts_macadamia,18,0.0,0.0,710,kafoodle_pantry
allergen,nuts_pecans,18,0.0,0.0,710,kafoodle_pantry
allergen,nuts_pistachios,18,0.0,0.0,710,kafoodle_pantry
allergen,nuts_walnuts,18,0.0,0.0,710,kafoodle_pantry
allergen,peanuts,18,0.0,0.0,710,kafoodle_pantry
allergen,sesame_seeds,18,0.0,0.0,710,kafoodle_pantry
allergen,soya,18,0.0,0.0,710,kafoodle_pantry
allergen,sulphur_dioxide,18,0.0,0.0,710,kafoodle_pantry
allergen,celery,48,0.0,0.0,1513,kafoodle_pantry
allergen,crustaceans,48,0.0,0.0,1513,kafoodle_pantry
allergen,eggs,48,0.0,0.0,1513,kafoodle_pantry
allergen,fish,48,0.0,0.0,1513,kafoodle_pantry
allergen,gluten,48,0.0,0.0,1513,kafoodle_pantry
allergen,gluten_barley,48,0.0,0.0,1513,kafoodle_pantry
allergen,gluten_oats,48,0.0,0.0,1513,kafoodle_pantry
allergen,gluten_rye,48,0.0,0.0,1513,kafoodle_pantry
allergen,gluten_wheat,48,0.0,0.0,1513,kafoodle_pantry
allergen,lupin,48,0.0,0.0,1513,kafoodle_pantry
allergen,milk,48,0.0,0.0,1513,kafoodle_pantry
allergen,molluscs,48,0.0,0.0,1513,kafoodle_pantry
allergen,mustard,48,0.0,0.0,1513,kafoodle_pantry
allergen,nuts,48,0.0,0.0,1513,kafoodle_pantry
allergen,nuts_almonds,48,0.0,0.0,1513,kafoodle_pantry
allergen,nuts_brazil,48,0.0,0.0,1513,kafoodle_pantry
allergen,nuts_cashews,48,0.0,0.0,1513,kafoodle_pantry
allergen,nuts_hazelnuts,48,0.0,0.0,1513,kafoodle_pantry
allergen,nuts_macadamia,48,0.0,0.0,1513,kafoodle_pantry
allergen,nuts_pecans,48,0.0,0.0,1513,kafoodle_pantry
allergen,nuts_pistachios,48,0.0,0.0,1513,kafoodle_pantry
allergen,nuts_walnuts,48,0.0,0.0,1513,kafoodle_pantry
allergen,peanuts,48,0.0,0.0,1513,kafoodle_pantry
allergen,sesame_seeds,48,0.0,0.0,1513,kafoodle_pantry
allergen,soya,48,0.0,0.0,1513,kafoodle_pantry
allergen,sulphur_dioxide,48,0.0,0.0,1513,kafoodle_pantry
allergen,celery,1,0.0,0.0,296,kafoodle_pantry
allergen,crustaceans,1,0.0,0.0,296,kafoodle_pantry
allergen,eggs,1,0.0,0.0,296,kafoodle_pantry
allergen,fish,1,0.0,0.0,296,kafoodle_pantry
allergen,gluten,1,0.0,0.0,296,kafoodle_pantry
allergen,gluten_barley,1,0.0,0.0,296,kafoodle_pantry
allergen,gluten_oats,1,0.0,0.0,296,kafoodle_pantry
allergen,gluten_rye,1,0.0,0.0,296,kafoodle_pantry
allergen,gluten_wheat,1,0.0,0.0,296,kafoodle_pantry
allergen,lupin,1,0.0,0.0,296,kafoodle_pantry
allergen,milk,1,1.0,0.0,296,kafoodle_pantry
allergen,molluscs,1,0.0,0.0,296,kafoodle_pantry
allergen,mustard,1,0.0,0.0,296,kafoodle_pantry
allergen,nuts,1,0.0,0.0,296,kafoodle_pantry
allergen,nuts_almonds,1,0.0,0.0,296,kafoodle_pantry
allergen,nuts_brazil,1,0.0,0.0,296,kafoodle_pantry
allergen,nuts_cashews,1,0.0,0.0,296,kafoodle_pantry
allergen,nuts_hazelnuts,1,0.0,0.0,296,kafoodle_pantry
allergen,nuts_macadamia,1,0.0,0.0,296,kafoodle_pantry
allergen,nuts_pecans,1,0.0,0.0,296,kafoodle_pantry
allergen,nuts_pistachios,1,0.0,0.0,296,kafoodle_pantry
allergen,nuts_walnuts,1,0.0,0.0,296,kafoodle_pantry
allergen,peanuts,1,0.0,0.0,296,kafoodle_pantry
allergen,sesame_seeds,1,0.0,0.0,296,kafoodle_pantry
allergen,soya,1,0.0,0.0,296,kafoodle_pantry
allergen,sulphur_dioxide,1,0.0,0.0,296,kafoodle_pantry
allergen,celery,1,0.0,0.0,241,kafoodle_pantry
allergen,crustaceans,1,0.0,0.0,241,kafoodle_pantry
allergen,eggs,1,0.0,0.0,241,kafoodle_pantry
allergen,fish,1,0.0,0.0,241,kafoodle_pantry
allergen,gluten,1,0.0,0.0,241,kafoodle_pantry
allergen,gluten_barley,1,0.0,0.0,241,kafoodle_pantry
allergen,gluten_oats,1,0.0,0.0,241,kafoodle_pantry
allergen,gluten_rye,1,0.0,0.0,241,kafoodle_pantry
allergen,gluten_wheat,1,0.0,0.0,241,kafoodle_pantry
allergen,lupin,1,0.0,0.0,241,kafoodle_pantry
allergen,milk,1,1.0,0.0,241,kafoodle_pantry
allergen,molluscs,1,0.0,0.0,241,kafoodle_pantry
allergen,mustard,1,0.0,0.0,241,kafoodle_pantry
allergen,nuts,1,0.0,0.0,241,kafoodle_pantry
allergen,nuts_almonds,1,0.0,0.0,241,kafoodle_pantry
allergen,nuts_brazil,1,0.0,0.0,241,kafoodle_pantry
allergen,nuts_cashews,1,0.0,0.0,241,kafoodle_pantry
allergen,nuts_hazelnuts,1,0.0,0.0,241,kafoodle_pantry
allergen,nuts_macadamia,1,0.0,0.0,241,kafoodle_pantry
allergen,nuts_pecans,1,0.0,0.0,241,kafoodle_pantry
allergen,nuts_pistachios,1,0.0,0.0,241,kafoodle_pantry
allergen,nuts_walnuts,1,0.0,0.0,241,kafoodle_pantry
allergen,peanuts,1,0.0,0.0,241,kafoodle_pantry
allergen,sesame_seeds,1,0.0,0.0,241,kafoodle_pantry
allergen,soya,1,0.0,0.0,241,kafoodle_pantry
allergen,sulphur_dioxide,1,0.0,0.0,241,kafoodle_pantry
allergen,celery,140,0.0,0.007194244604316547,30,kafoodle_pantry
allergen,crustaceans,140,0.0,0.007194244604316547,30,kafoodle_pantry
allergen,eggs,140,0.0,0.007194244604316547,30,kafoodle_pantry
allergen,fish,140,1.0,0.014388489208633094,30,kafoodle_pantry
allergen,gluten,140,0.0,0.007194244604316547,30,kafoodle_pantry
allergen,gluten_barley,140,0.0,0.007194244604316547,30,kafoodle_pantry
allergen,gluten_oats,140,0.0,0.007194244604316547,30,kafoodle_pantry
allergen,gluten_rye,140,0.0,0.007194244604316547,30,kafoodle_pantry
allergen,gluten_wheat,140,0.0,0.007194244604316547,30,kafoodle_pantry
allergen,lupin,140,0.0,0.007194244604316547,30,kafoodle_pantry
allergen,milk,140,0.0,0.007194244604316547,30,kafoodle_pantry
allergen,molluscs,140,0.0,0.007194244604316547,30,kafoodle_pantry
allergen,mustard,140,0.0,0.007194244604316547,30,kafoodle_pantry
allergen,nuts,140,0.0,0.007194244604316547,30,kafoodle_pantry
allergen,nuts_almonds,140,0.0,0.007194244604316547,30,kafoodle_pantry
allergen,nuts_brazil,140,0.0,0.007194244604316547,30,kafoodle_pantry
allergen,nuts_cashews,140,0.0,0.007194244604316547,30,kafoodle_pantry
allergen,nuts_hazelnuts,140,0.0,0.007194244604316547,30,kafoodle_pantry
allergen,nuts_macadamia,140,0.0,0.007194244604316547,30,kafoodle_pantry
allergen,nuts_pecans,140,0.0,0.007194244604316547,30,kafoodle_pantry
allergen,nuts_pistachios,140,0.0,0.007194244604316547,30,kafoodle_pantry
allergen,nuts_walnuts,140,0.0,0.007194244604316547,30,kafoodle_pantry
allergen,peanuts,140,0.0,0.007194244604316547,30,kafoodle_pantry
allergen,sesame_seeds,140,0.0,0.007194244604316547,30,kafoodle_pantry
allergen,soya,140,0.0,0.007194244604316547,30,kafoodle_pantry
allergen,sulphur_dioxide,140,0.0,0.007194244604316547,30,kafoodle_pantry
allergen,celery,38,0.0,0.0,648,kafoodle_pantry
allergen,crustaceans,38,0.0,0.0,648,kafoodle_pantry
allergen,eggs,38,0.0,0.0,648,kafoodle_pantry
allergen,fish,38,1.0,0.0,648,kafoodle_pantry
allergen,gluten,38,0.0,0.35135135135135137,648,kafoodle_pantry
allergen,gluten_barley,38,0.0,0.02702702702702703,648,kafoodle_pantry
allergen,gluten_oats,38,0.0,0.02702702702702703,648,kafoodle_pantry
allergen,gluten_rye,38,0.0,0.02702702702702703,648,kafoodle_pantry
allergen,gluten_wheat,38,0.0,0.35135135135135137,648,kafoodle_pantry
allergen,lupin,38,0.0,0.0,648,kafoodle_pantry
allergen,milk,38,0.0,0.0,648,kafoodle_pantry
allergen,molluscs,38,0.0,0.0,648,kafoodle_pantry
allergen,mustard,38,0.0,0.0,648,kafoodle_pantry
allergen,nuts,38,0.0,0.0,648,kafoodle_pantry
allergen,nuts_almonds,38,0.0,0.0,648,kafoodle_pantry
allergen,nuts_brazil,38,0.0,0.0,648,kafoodle_pantry
allergen,nuts_cashews,38,0.0,0.0,648,kafoodle_pantry
allergen,nuts_hazelnuts,38,0.0,0.0,648,kafoodle_pantry
allergen,nuts_macadamia,38,0.0,0.0,648,kafoodle_pantry
allergen,nuts_pecans,38,0.0,0.0,648,kafoodle_pantry
allergen,nuts_pistachios,38,0.0,0.0,648,kafoodle_pantry
allergen,nuts_walnuts,38,0.0,0.0,648,kafoodle_pantry
allergen,peanuts,38,0.0,0.0,648,kafoodle_pantry
allergen,sesame_seeds,38,0.0,0.0,648,kafoodle_pantry
allergen,soya,38,0.0,0.0,648,kafoodle_pantry
allergen,sulphur_dioxide,38,0.0,0.0,648,kafoodle_pantry
allergen,celery,83,0.0,0.0,1504,kafoodle_pantry
allergen,crustaceans,83,0.0,0.0,1504,kafoodle_pantry
allergen,eggs,83,0.0,0.0,1504,kafoodle_pantry
allergen,fish,83,0.0,0.0,1504,kafoodle_pantry
allergen,gluten,83,0.0,0.0,1504,kafoodle_pantry
allergen,gluten_barley,83,0.0,0.0,1504,kafoodle_pantry
allergen,gluten_oats,83,0.0,0.0,1504,kafoodle_pantry
allergen,gluten_rye,83,0.0,0.0,1504,kafoodle_pantry
allergen,gluten_wheat,83,0.0,0.0,1504,kafoodle_pantry
allergen,lupin,83,0.0,0.0,1504,kafoodle_pantry
allergen,milk,83,1.0,0.0,1504,kafoodle_pantry
allergen,molluscs,83,0.0,0.0,1504,kafoodle_pantry
allergen,mustard,83,0.0,0.0,1504,kafoodle_pantry
allergen,nuts,83,0.0,0.0,1504,kafoodle_pantry
allergen,nuts_almonds,83,0.0,0.0,1504,kafoodle_pantry
allergen,nuts_brazil,83,0.0,0.0,1504,kafoodle_pantry
allergen,nuts_cashews,83,0.0,0.0,1504,kafoodle_pantry
allergen,nuts_hazelnuts,83,0.0,0.0,1504,kafoodle_pantry
allergen,nuts_macadamia,83,0.0,0.0,1504,kafoodle_pantry
allergen,nuts_pecans,83,0.0,0.0,1504,kafoodle_pantry
allergen,nuts_pistachios,83,0.0,0.0,1504,kafoodle_pantry
allergen,nuts_walnuts,83,0.0,0.0,1504,kafoodle_pantry
allergen,peanuts,83,0.0,0.0,1504,kafoodle_pantry
allergen,sesame_seeds,83,0.0,0.0,1504,kafoodle_pantry
allergen,soya,83,0.0,0.0,1504,kafoodle_pantry
allergen,sulphur_dioxide,83,0.0,0.0,1504,kafoodle_pantry
allergen,celery,3,0.0,0.0,36,kafoodle_pantry
allergen,crustaceans,3,0.0,0.0,36,kafoodle_pantry
allergen,eggs,3,0.0,0.0,36,kafoodle_pantry
allergen,fish,3,1.0,0.0,36,kafoodle_pantry
allergen,gluten,3,0.0,0.0,36,kafoodle_pantry
allergen,gluten_barley,3,0.0,0.0,36,kafoodle_pantry
allergen,gluten_oats,3,0.0,0.0,36,kafoodle_pantry
allergen,gluten_rye,3,0.0,0.0,36,kafoodle_pantry
allergen,gluten_wheat,3,0.0,0.0,36,kafoodle_pantry
allergen,lupin,3,0.0,0.0,36,kafoodle_pantry
allergen,milk,3,0.0,0.0,36,kafoodle_pantry
allergen,molluscs,3,0.0,0.0,36,kafoodle_pantry
allergen,mustard,3,0.0,0.0,36,kafoodle_pantry
allergen,nuts,3,0.0,0.0,36,kafoodle_pantry
allergen,nuts_almonds,3,0.0,0.0,36,kafoodle_pantry
allergen,nuts_brazil,3,0.0,0.0,36,kafoodle_pantry
allergen,nuts_cashews,3,0.0,0.0,36,kafoodle_pantry
allergen,nuts_hazelnuts,3,0.0,0.0,36,kafoodle_pantry
allergen,nuts_macadamia,3,0.0,0.0,36,kafoodle_pantry
allergen,nuts_pecans,3,0.0,0.0,36,kafoodle_pantry
allergen,nuts_pistachios,3,0.0,0.0,36,kafoodle_pantry
allergen,nuts_walnuts,3,0.0,0.0,36,kafoodle_pantry
allergen,peanuts,3,0.0,0.0,36,kafoodle_pantry
allergen,sesame_seeds,3,0.0,0.0,36,kafoodle_pantry
allergen,soya,3,0.0,0.0,36,kafoodle_pantry
allergen,sulphur_dioxide,3,0.0,0.0,36,kafoodle_pantry
allergen,celery,8,0.0,0.0,37,kafoodle_pantry
allergen,crustaceans,8,0.0,0.0,37,kafoodle_pantry
allergen,eggs,8,0.0,0.0,37,kafoodle_pantry
allergen,fish,8,1.0,0.0,37,kafoodle_pantry
allergen,gluten,8,0.0,0.0,37,kafoodle_pantry
allergen,gluten_barley,8,0.0,0.0,37,kafoodle_pantry
allergen,gluten_oats,8,0.0,0.0,37,kafoodle_pantry
allergen,gluten_rye,8,0.0,0.0,37,kafoodle_pantry
allergen,gluten_wheat,8,0.0,0.0,37,kafoodle_pantry
allergen,lupin,8,0.0,0.0,37,kafoodle_pantry
allergen,milk,8,0.0,0.0,37,kafoodle_pantry
allergen,molluscs,8,0.0,0.0,37,kafoodle_pantry
allergen,mustard,8,0.0,0.0,37,kafoodle_pantry
allergen,nuts,8,0.0,0.0,37,kafoodle_pantry
allergen,nuts_almonds,8,0.0,0.0,37,kafoodle_pantry
allergen,nuts_brazil,8,0.0,0.0,37,kafoodle_pantry
allergen,nuts_cashews,8,0.0,0.0,37,kafoodle_pantry
allergen,nuts_hazelnuts,8,0.0,0.0,37,kafoodle_pantry
allergen,nuts_macadamia,8,0.0,0.0,37,kafoodle_pantry
allergen,nuts_pecans,8,0.0,0.0,37,kafoodle_pantry
allergen,nuts_pistachios,8,0.0,0.0,37,kafoodle_pantry
allergen,nuts_walnuts,8,0.0,0.0,37,kafoodle_pantry
allergen,peanuts,8,0.0,0.0,37,kafoodle_pantry
allergen,sesame_seeds,8,0.0,0.0,37,kafoodle_pantry
allergen,soya,8,0.0,0.0,37,kafoodle_pantry
allergen,sulphur_dioxide,8,0.0,0.0,37,kafoodle_pantry
allergen,celery,26,0.0,0.0,52,kafoodle_pantry
allergen,crustaceans,26,0.0,0.0,52,kafoodle_pantry
allergen,eggs,26,0.0,0.0,52,kafoodle_pantry
allergen,fish,26,1.0,0.48,52,kafoodle_pantry
allergen,gluten,26,0.0,0.0,52,kafoodle_pantry
allergen,gluten_barley,26,0.0,0.0,52,kafoodle_pantry
allergen,gluten_oats,26,0.0,0.0,52,kafoodle_pantry
allergen,gluten_rye,26,0.0,0.0,52,kafoodle_pantry
allergen,gluten_wheat,26,0.0,0.0,52,kafoodle_pantry
allergen,lupin,26,0.0,0.0,52,kafoodle_pantry
allergen,milk,26,0.0,0.0,52,kafoodle_pantry
allergen,molluscs,26,1.0,0.0,52,kafoodle_pantry
allergen,mustard,26,0.0,0.0,52,kafoodle_pantry
allergen,nuts,26,0.0,0.0,52,kafoodle_pantry
allergen,nuts_almonds,26,0.0,0.0,52,kafoodle_pantry
allergen,nuts_brazil,26,0.0,0.0,52,kafoodle_pantry
allergen,nuts_cashews,26,0.0,0.0,52,kafoodle_pantry
allergen,nuts_hazelnuts,26,0.0,0.0,52,kafoodle_pantry
allergen,nuts_macadamia,26,0.0,0.0,52,kafoodle_pantry
allergen,nuts_pecans,26,0.0,0.0,52,kafoodle_pantry
allergen,nuts_pistachios,26,0.0,0.0,52,kafoodle_pantry
allergen,nuts_walnuts,26,0.0,0.0,52,kafoodle_pantry
allergen,peanuts,26,0.0,0.0,52,kafoodle_pantry
allergen,sesame_seeds,26,0.0,0.0,52,kafoodle_pantry
allergen,soya,26,0.0,0.0,52,kafoodle_pantry
allergen,sulphur_dioxide,26,0.0,0.0,52,kafoodle_pantry
allergen,celery,284,0.0,0.007067137809187279,340,kafoodle_pantry
allergen,crustaceans,284,0.0,0.007067137809187279,340,kafoodle_pantry
allergen,eggs,284,0.0,0.007067137809187279,340,kafoodle_pantry
allergen,fish,284,0.0,0.007067137809187279,340,kafoodle_pantry
allergen,gluten,284,0.0,0.007067137809187279,340,kafoodle_pantry
allergen,gluten_barley,284,0.0,0.007067137809187279,340,kafoodle_pantry
allergen,gluten_oats,284,0.0,0.007067137809187279,340,kafoodle_pantry
allergen,gluten_rye,284,0.0,0.007067137809187279,340,kafoodle_pantry
allergen,gluten_wheat,284,0.0,0.007067137809187279,340,kafoodle_pantry
allergen,lupin,284,0.0,0.007067137809187279,340,kafoodle_pantry
allergen,milk,284,1.0,0.0,340,kafoodle_pantry
allergen,molluscs,284,0.0,0.007067137809187279,340,kafoodle_pantry
allergen,mustard,284,0.0,0.007067137809187279,340,kafoodle_pantry
allergen,nuts,284,0.0,0.007067137809187279,340,kafoodle_pantry
allergen,nuts_almonds,284,0.0,0.007067137809187279,340,kafoodle_pantry
allergen,nuts_brazil,284,0.0,0.007067137809187279,340,kafoodle_pantry
allergen,nuts_cashews,284,0.0,0.007067137809187279,340,kafoodle_pantry
allergen,nuts_hazelnuts,284,0.0,0.007067137809187279,340,kafoodle_pantry
allergen,nuts_macadamia,284,0.0,0.007067137809187279,340,kafoodle_pantry
allergen,nuts_pecans,284,0.0,0.007067137809187279,340,kafoodle_pantry
allergen,nuts_pistachios,284,0.0,0.007067137809187279,340,kafoodle_pantry
allergen,nuts_walnuts,284,0.0,0.007067137809187279,340,kafoodle_pantry
allergen,peanuts,284,0.0,0.007067137809187279,340,kafoodle_pantry
allergen,sesame_seeds,284,0.0,0.007067137809187279,340,kafoodle_pantry
allergen,soya,284,0.0,0.007067137809187279,340,kafoodle_pantry
allergen,sulphur_dioxide,284,0.0,0.007067137809187279,340,kafoodle_pantry
allergen,celery,7,0.0,0.0,623,kafoodle_pantry
allergen,crustaceans,7,0.0,0.0,623,kafoodle_pantry
allergen,eggs,7,0.0,0.0,623,kafoodle_pantry
allergen,fish,7,0.0,0.0,623,kafoodle_pantry
allergen,gluten,7,0.0,0.0,623,kafoodle_pantry
allergen,gluten_barley,7,0.0,0.0,623,kafoodle_pantry
allergen,gluten_oats,7,0.0,0.0,623,kafoodle_pantry
allergen,gluten_rye,7,0.0,0.0,623,kafoodle_pantry
allergen,gluten_wheat,7,0.0,0.0,623,kafoodle_pantry
allergen,lupin,7,0.0,0.0,623,kafoodle_pantry
allergen,milk,7,0.0,0.16666666666666666,623,kafoodle_pantry
allergen,molluscs,7,0.0,0.0,623,kafoodle_pantry
allergen,mustard,7,0.0,0.0,623,kafoodle_pantry
allergen,nuts,7,0.0,0.0,623,kafoodle_pantry
allergen,nuts_almonds,7,0.0,0.0,623,kafoodle_pantry
allergen,nuts_brazil,7,0.0,0.0,623,kafoodle_pantry
allergen,nuts_cashews,7,0.0,0.0,623,kafoodle_pantry
allergen,nuts_hazelnuts,7,0.0,0.0,623,kafoodle_pantry
allergen,nuts_macadamia,7,0.0,0.0,623,kafoodle_pantry
allergen,nuts_pecans,7,0.0,0.0,623,kafoodle_pantry
allergen,nuts_pistachios,7,0.0,0.0,623,kafoodle_pantry
allergen,nuts_walnuts,7,0.0,0.0,623,kafoodle_pantry
allergen,peanuts,7,0.0,0.0,623,kafoodle_pantry
allergen,sesame_seeds,7,0.0,0.0,623,kafoodle_pantry
allergen,soya,7,0.0,0.16666666666666666,623,kafoodle_pantry
allergen,sulphur_dioxide,7,0.0,0.0,623,kafoodle_pantry
allergen,celery,37,0.0,0.0,547,kafoodle_pantry
allergen,crustaceans,37,0.0,0.0,547,kafoodle_pantry
allergen,eggs,37,0.0,0.0,547,kafoodle_pantry
allergen,fish,37,0.0,0.027777777777777776,547,kafoodle_pantry
allergen,gluten,37,0.0,0.0,547,kafoodle_pantry
allergen,gluten_barley,37,0.0,0.0,547,kafoodle_pantry
allergen,gluten_oats,37,0.0,0.0,547,kafoodle_pantry
allergen,gluten_rye,37,0.0,0.0,547,kafoodle_pantry
allergen,gluten_wheat,37,0.0,0.0,547,kafoodle_pantry
allergen,lupin,37,0.0,0.0,547,kafoodle_pantry
allergen,milk,37,0.0,0.0,547,kafoodle_pantry
allergen,molluscs,37,0.0,0.0,547,kafoodle_pantry
allergen,mustard,37,0.0,0.0,547,kafoodle_pantry
allergen,nuts,37,0.0,0.027777777777777776,547,kafoodle_pantry
allergen,nuts_almonds,37,0.0,0.0,547,kafoodle_pantry
allergen,nuts_brazil,37,0.0,0.027777777777777776,547,kafoodle_pantry
allergen,nuts_cashews,37,0.0,0.027777777777777776,547,kafoodle_pantry
allergen,nuts_hazelnuts,37,0.0,0.0,547,kafoodle_pantry
allergen,nuts_macadamia,37,0.0,0.027777777777777776,547,kafoodle_pantry
allergen,nuts_pecans,37,0.0,0.027777777777777776,547,kafoodle_pantry
allergen,nuts_pistachios,37,0.0,0.027777777777777776,547,kafoodle_pantry
allergen,nuts_walnuts,37,0.0,0.027777777777777776,547,kafoodle_pantry
allergen,peanuts,37,0.0,0.0,547,kafoodle_pantry
allergen,sesame_seeds,37,1.0,0.0,547,kafoodle_pantry
allergen,soya,37,0.0,0.1111111111111111,547,kafoodle_pantry
allergen,sulphur_dioxide,37,0.0,0.0,547,kafoodle_pantry
allergen,celery,55,0.0,0.0,143,kafoodle_pantry
allergen,crustaceans,55,0.0,0.0,143,kafoodle_pantry
allergen,eggs,55,0.0,0.0,143,kafoodle_pantry
allergen,fish,55,0.0,0.0,143,kafoodle_pantry
allergen,gluten,55,0.0,0.0,143,kafoodle_pantry
allergen,gluten_barley,55,0.0,0.0,143,kafoodle_pantry
allergen,gluten_oats,55,0.0,0.0,143,kafoodle_pantry
allergen,gluten_rye,55,0.0,0.0,143,kafoodle_pantry
allergen,gluten_wheat,55,0.0,0.0,143,kafoodle_pantry
allergen,lupin,55,0.0,0.0,143,kafoodle_pantry
allergen,milk,55,0.0,0.0,143,kafoodle_pantry
allergen,molluscs,55,0.0,0.0,143,kafoodle_pantry
allergen,mustard,55,0.0,0.0,143,kafoodle_pantry
allergen,nuts,55,0.0,0.0,143,kafoodle_pantry
allergen,nuts_almonds,55,0.0,0.0,143,kafoodle_pantry
allergen,nuts_brazil,55,0.0,0.0,143,kafoodle_pantry
allergen,nuts_cashews,55,0.0,0.0,143,kafoodle_pantry
allergen,nuts_hazelnuts,55,0.0,0.0,143,kafoodle_pantry
allergen,nuts_macadamia,55,0.0,0.0,143,kafoodle_pantry
allergen,nuts_pecans,55,0.0,0.0,143,kafoodle_pantry
allergen,nuts_pistachios,55,0.0,0.0,143,kafoodle_pantry
allergen,nuts_walnuts,55,0.0,0.0,143,kafoodle_pantry
allergen,peanuts,55,0.0,0.0,143,kafoodle_pantry
allergen,sesame_seeds,55,0.0,0.0,143,kafoodle_pantry
allergen,soya,55,0.0,0.0,143,kafoodle_pantry
allergen,sulphur_dioxide,55,0.0,0.0,143,kafoodle_pantry
allergen,celery,1,0.0,0.0,218,kafoodle_pantry
allergen,crustaceans,1,0.0,0.0,218,kafoodle_pantry
allergen,eggs,1,0.0,0.0,218,kafoodle_pantry
allergen,fish,1,0.0,0.0,218,kafoodle_pantry
allergen,gluten,1,0.0,0.0,218,kafoodle_pantry
allergen,gluten_barley,1,0.0,0.0,218,kafoodle_pantry
allergen,gluten_oats,1,0.0,0.0,218,kafoodle_pantry
allergen,gluten_rye,1,0.0,0.0,218,kafoodle_pantry
allergen,gluten_wheat,1,0.0,0.0,218,kafoodle_pantry
allergen,lupin,1,0.0,0.0,218,kafoodle_pantry
allergen,milk,1,0.0,0.0,218,kafoodle_pantry
allergen,molluscs,1,0.0,0.0,218,kafoodle_pantry
allergen,mustard,1,0.0,0.0,218,kafoodle_pantry
allergen,nuts,1,1.0,0.0,218,kafoodle_pantry
allergen,nuts_almonds,1,1.0,0.0,218,kafoodle_pantry
allergen,nuts_brazil,1,0.0,0.0,218,kafoodle_pantry
allergen,nuts_cashews,1,0.0,0.0,218,kafoodle_pantry
allergen,nuts_hazelnuts,1,0.0,0.0,218,kafoodle_pantry
allergen,nuts_macadamia,1,0.0,0.0,218,kafoodle_pantry
allergen,nuts_pecans,1,0.0,0.0,218,kafoodle_pantry
allergen,nuts_pistachios,1,0.0,0.0,218,kafoodle_pantry
allergen,nuts_walnuts,1,0.0,0.0,218,kafoodle_pantry
allergen,peanuts,1,0.0,0.0,218,kafoodle_pantry
allergen,sesame_seeds,1,0.0,0.0,218,kafoodle_pantry
allergen,soya,1,0.0,0.0,218,kafoodle_pantry
allergen,sulphur_dioxide,1,0.0,0.0,218,kafoodle_pantry
allergen,celery,1,0.0,0.0,221,kafoodle_pantry
allergen,crustaceans,1,0.0,0.0,221,kafoodle_pantry
allergen,eggs,1,0.0,0.0,221,kafoodle_pantry
allergen,fish,1,0.0,0.0,221,kafoodle_pantry
allergen,gluten,1,0.0,0.0,221,kafoodle_pantry
allergen,gluten_barley,1,0.0,0.0,221,kafoodle_pantry
